term_id,item_id,label
TERM_6727bd67,ITEM_a2a8541d1dd8,1
TERM_6727bd67,ITEM_50082be87cf6,1
TERM_6727bd67,ITEM_fc3d1eeae759,1
TERM_6729a924,ITEM_dc10cc439396,1
TERM_6729a924,ITEM_23a9a1681ef9,1
TERM_6729a924,ITEM_c1a105a8fec7,1
TERM_6729a924,ITEM_21ed13784230,1
TERM_6729a924,ITEM_2b7a24fd9715,1
TERM_6729a924,ITEM_52c39647d492,1
TERM_672a0ab5,ITEM_eba60e8c9921,1
TERM_672a0ab5,ITEM_6ab551584fb4,1
TERM_672a0ab5,ITEM_ea16a58501be,1
TERM_672a0ab5,ITEM_3fe8a07d63f9,0
TERM_672a0ab5,ITEM_69a8c744d59f,1
TERM_672a0ab5,ITEM_db74ec2da8b8,1
TERM_672b97b0,ITEM_75ca72179670,1
TERM_672b97b0,ITEM_660567607b90,1
TERM_672b97b0,ITEM_523464d5ff3c,0
TERM_672b97b0,ITEM_cd91952cc0fc,0
TERM_672b97b0,ITEM_5da4db087045,0
TERM_672b97b0,ITEM_0e57f54fafc3,0
TERM_672dc12e,ITEM_00503a5f7be6,1
TERM_672dc12e,ITEM_6c744b6fbb9f,1
TERM_672dc12e,ITEM_2a1f0099c965,1
TERM_672dc12e,ITEM_2313be8b4333,0
TERM_672dc12e,ITEM_393f3d1984b5,1
TERM_672fb6cd,ITEM_74f7b5673a9a,0
TERM_672fb6cd,ITEM_bb762dab082f,1
TERM_672fb6cd,ITEM_eb3d33df5c60,1
TERM_672fb6cd,ITEM_9640887ac0ec,1
TERM_672fb6cd,ITEM_19958b2099cf,1
TERM_672fb6cd,ITEM_09bb6d132692,1
TERM_6730aab8,ITEM_db2bd43f6de1,1
TERM_6730aab8,ITEM_f1c4a85ba775,1
TERM_6730aab8,ITEM_5bd4d76a25c7,1
TERM_6730aab8,ITEM_a02a3a42f92d,1
TERM_6730aab8,ITEM_795c29707a4e,0
TERM_6730aab8,ITEM_ae3b3c75ce20,1
TERM_67354495,ITEM_686f3097f76c,1
TERM_67354495,ITEM_0850bba79486,1
TERM_67354495,ITEM_d06bbfb0fdf0,1
TERM_67354495,ITEM_124515ce7392,1
TERM_67354495,ITEM_27394a1aedba,0
TERM_67354495,ITEM_42c43fef9a85,0
TERM_673e1eda,ITEM_2f739ee70499,1
TERM_673e1eda,ITEM_fd759fa98956,1
TERM_673e1eda,ITEM_7f52aaac1fbd,1
TERM_673e1eda,ITEM_e244a85ad3d3,0
TERM_673e1eda,ITEM_499a9abcad3b,1
TERM_673e1eda,ITEM_c61fba354869,0
TERM_674166eb,ITEM_f8f399510846,1
TERM_674166eb,ITEM_06efa0b3ad65,1
TERM_674166eb,ITEM_8c55ce0b0d98,1
TERM_674166eb,ITEM_ad716008da98,1
TERM_674166eb,ITEM_822eb05213bb,0
TERM_6743ae5b,ITEM_b6ea789efee9,1
TERM_6743ae5b,ITEM_2b090030155e,1
TERM_6743ae5b,ITEM_216a62589135,0
TERM_6743ae5b,ITEM_1b88c11f54ac,1
TERM_6743ae5b,ITEM_5152d40dcdbf,0
TERM_6743ae5b,ITEM_a6f0cba9b17c,0
TERM_6743c315,ITEM_aceb6a03bab3,1
TERM_6743c315,ITEM_ef79d41c089b,1
TERM_6743c315,ITEM_4b59249959f4,1
TERM_6743c315,ITEM_7a3290693f7a,0
TERM_6743c315,ITEM_e718aa5f6e98,1
TERM_6743c315,ITEM_639de169bfa5,0
TERM_6746fa45,ITEM_a9632954a6e0,1
TERM_6746fa45,ITEM_bb265a92b1fb,0
TERM_6746fa45,ITEM_f3f4234e4082,1
TERM_6746fa45,ITEM_cd516390a93d,1
TERM_6746fa45,ITEM_d7ee9480f304,1
TERM_6746fa45,ITEM_788b3d0caaa0,1
TERM_674ecb0b,ITEM_c98f3595585c,1
TERM_674ecb0b,ITEM_29f245ba427b,1
TERM_674ecb0b,ITEM_37ad190a38cb,0
TERM_674ecb0b,ITEM_0a8da24117d8,1
TERM_674ecb0b,ITEM_e0e127519f13,0
TERM_674ef389,ITEM_c0d76fb5dc6c,1
TERM_674ef389,ITEM_8864ec0531c2,0
TERM_674ef389,ITEM_5abda2b2f356,1
TERM_674ef389,ITEM_d6780010089a,1
TERM_674ef389,ITEM_14b740e941a1,1
TERM_674f1bec,ITEM_3837a1549da7,1
TERM_674f1bec,ITEM_34a4f0fedeab,1
TERM_674f1bec,ITEM_ec6354aa54c2,1
TERM_674f1bec,ITEM_130382d7094f,1
TERM_674f1bec,ITEM_ce6c76ab3ad3,1
TERM_674f1bec,ITEM_958e48150cd5,1
TERM_6755f759,ITEM_25da3e63dcac,1
TERM_6755f759,ITEM_fbb6d4881ccb,1
TERM_6755f759,ITEM_762a7286aa91,1
TERM_6755f759,ITEM_39a383749a24,0
TERM_6755f759,ITEM_7f88482e83c1,1
TERM_6755f759,ITEM_5a4136acf48c,1
TERM_67560092,ITEM_e61fa669ae97,0
TERM_67560092,ITEM_5cf6f5d739f0,1
TERM_67560092,ITEM_0d88345a9a72,1
TERM_67560092,ITEM_620ca0a68c2a,1
TERM_67560092,ITEM_66cac6cce0f0,1
TERM_675bb79a,ITEM_75ec4fefdba2,1
TERM_675bb79a,ITEM_492bfdd0a900,1
TERM_675bb79a,ITEM_d90019306f0c,1
TERM_675bb79a,ITEM_6b87326e0354,1
TERM_675bb79a,ITEM_d74aadf56390,1
TERM_675f0564,ITEM_e93f3e45cfc6,1
TERM_675f0564,ITEM_17224231ce45,1
TERM_675f0564,ITEM_adb4b4d494a1,1
TERM_675f0564,ITEM_518d84c46cd9,1
TERM_675f0564,ITEM_be4183ac3ce3,1
TERM_675f0564,ITEM_b5ba868437e8,0
TERM_67654863,ITEM_e96457315c58,1
TERM_67654863,ITEM_6be435db553e,1
TERM_67654863,ITEM_56f382910f05,0
TERM_67654863,ITEM_11a02a86c32b,0
TERM_67654863,ITEM_fa3ae0314f8b,1
TERM_6769f7de,ITEM_787e50042a9a,0
TERM_6769f7de,ITEM_15195bd268b0,0
TERM_6769f7de,ITEM_010871ee8b30,0
TERM_6769f7de,ITEM_9785b4015ad4,0
TERM_6769f7de,ITEM_b3537203d546,0
TERM_676bd5d4,ITEM_180e49edacc2,1
TERM_676bd5d4,ITEM_66108ef24566,1
TERM_676bd5d4,ITEM_287bc77d4296,1
TERM_676bd5d4,ITEM_df19903f1220,1
TERM_676bd5d4,ITEM_0ba6a5b0ca1f,1
TERM_676d455d,ITEM_5b46625974ac,1
TERM_676d455d,ITEM_cfc610a1d416,1
TERM_676d455d,ITEM_fa67e89fbdce,1
TERM_676d455d,ITEM_062d181c4e2b,1
TERM_676d455d,ITEM_d4411c1d99d1,1
TERM_676d455d,ITEM_b7045ca5ef91,1
TERM_676fe753,ITEM_edc8e62f65c7,1
TERM_676fe753,ITEM_1dfe43b86fc6,1
TERM_676fe753,ITEM_5cd1a67bb2df,0
TERM_676fe753,ITEM_d6c7cfdf9c33,1
TERM_676fe753,ITEM_9cf71091fe45,0
TERM_6770941a,ITEM_84f98dd887d1,1
TERM_6770941a,ITEM_d33020bc6d15,1
TERM_6770941a,ITEM_1cbbf36d932e,1
TERM_6770941a,ITEM_d8a16b52d431,1
TERM_6772f54f,ITEM_b1e8774769be,1
TERM_6772f54f,ITEM_3e1f231ef4d5,1
TERM_6772f54f,ITEM_775f61969b09,1
TERM_6772f54f,ITEM_cdef88df51bc,1
TERM_6772f54f,ITEM_9825f5d76ba3,1
TERM_6772f54f,ITEM_416e0eeb977e,0
TERM_6775d1b2,ITEM_6df4340326ad,1
TERM_6775d1b2,ITEM_5b96d1c3255a,1
TERM_6775d1b2,ITEM_71745e3b3848,1
TERM_6775d1b2,ITEM_04658e9026ce,1
TERM_6775d1b2,ITEM_476ec4080e8c,1
TERM_6775d1b2,ITEM_a9fec7637bf1,0
TERM_677a38e7,ITEM_22c0a4d97ce1,1
TERM_677a38e7,ITEM_5f3d41bd5994,1
TERM_677a38e7,ITEM_e8d4fdbf659e,0
TERM_677a38e7,ITEM_d46ad68c2e29,0
TERM_677a38e7,ITEM_0e31fad90462,0
TERM_6781cda8,ITEM_852404306632,1
TERM_6781cda8,ITEM_51b6accc42f4,0
TERM_6781cda8,ITEM_87f191bb8d6b,1
TERM_6781cda8,ITEM_5b55bbde4f87,1
TERM_6781cda8,ITEM_f5295d3e3688,0
TERM_6784efea,ITEM_84072f137bc0,1
TERM_6784efea,ITEM_6e21bb06eeb2,1
TERM_6784efea,ITEM_9adc9e7ff4ab,1
TERM_6784efea,ITEM_94389c87d7bf,1
TERM_6784efea,ITEM_1edc1e7bcb0b,0
TERM_67887a21,ITEM_8ca6191c22fd,1
TERM_67887a21,ITEM_68d1c0fb69d1,0
TERM_67887a21,ITEM_f8325ce87b30,0
TERM_67887a21,ITEM_713ecf07f7e7,0
TERM_67887a21,ITEM_e4271abf6dde,0
TERM_67887a21,ITEM_63930845beeb,1
TERM_6788abd0,ITEM_745662b9021a,0
TERM_6788abd0,ITEM_b5f9d7d2e0eb,0
TERM_6788abd0,ITEM_46c2dd5288e9,1
TERM_6788abd0,ITEM_e9a19ad1891d,0
TERM_6788abd0,ITEM_fc3bf415e546,0
TERM_6791d7de,ITEM_bc4514182747,1
TERM_6791d7de,ITEM_93475f3c5685,1
TERM_6791d7de,ITEM_783350f23e08,0
TERM_6791d7de,ITEM_58e7927a819e,1
TERM_6791d7de,ITEM_a3183048240c,1
TERM_6791d7de,ITEM_d5a40bfb76a4,1
TERM_6795605e,ITEM_6732763d3109,1
TERM_6795605e,ITEM_3ff583ef72d6,1
TERM_6795605e,ITEM_95565eb0e5d2,1
TERM_6795605e,ITEM_94b03726c9c2,1
TERM_6795605e,ITEM_70f081fd9071,1
TERM_679a1a50,ITEM_beb5c2fdd9d6,0
TERM_679a1a50,ITEM_a303fe04324b,0
TERM_679a1a50,ITEM_65f1483e3c3f,0
TERM_679a1a50,ITEM_b40ef27136bf,1
TERM_679a1a50,ITEM_f3f36f465a0b,0
TERM_679a1a50,ITEM_e505bee9793e,0
TERM_679b3a9f,ITEM_e7e4fab40fc1,1
TERM_67a4784b,ITEM_18fcc23ef885,1
TERM_67a4784b,ITEM_6d6b8398d84e,1
TERM_67a4784b,ITEM_7d187da53174,1
TERM_67a4784b,ITEM_87ed21969197,1
TERM_67a4784b,ITEM_3158618fb01f,1
TERM_67a4784b,ITEM_190018757892,1
TERM_67ae8276,ITEM_a200e7a32645,1
TERM_67ae8276,ITEM_f816c52d2691,1
TERM_67ae8276,ITEM_5caddd3dbffb,1
TERM_67ae8276,ITEM_abeaa070221d,1
TERM_67ae8276,ITEM_43406e587f15,1
TERM_67ae8276,ITEM_9e28225e5c4c,1
TERM_67aefc82,ITEM_fd6d26eceadc,1
TERM_67aefc82,ITEM_4629f06beb73,0
TERM_67aefc82,ITEM_3afaf83fc02c,1
TERM_67aefc82,ITEM_e6bf74c95872,1
TERM_67aefc82,ITEM_375627234fd0,0
TERM_67aefc82,ITEM_89c1d731eae0,1
TERM_67b1e5c7,ITEM_96c1bd059d2b,1
TERM_67b1e5c7,ITEM_bcffaf4c919e,1
TERM_67b1e5c7,ITEM_d17163ddee53,1
TERM_67b1e5c7,ITEM_6bc6d5036e37,1
TERM_67b1e5c7,ITEM_e883319cc03d,1
TERM_67b1e5c7,ITEM_d90e97ca0032,1
TERM_67b501cc,ITEM_7bdb66e512d1,0
TERM_67b501cc,ITEM_8b458cef40ac,0
TERM_67b501cc,ITEM_667c29858ece,0
TERM_67b501cc,ITEM_a487cf289172,1
TERM_67b501cc,ITEM_4630c558a127,0
TERM_67b6a723,ITEM_4925f599c511,1
TERM_67b6a723,ITEM_ce7643a9e55b,1
TERM_67b6a723,ITEM_16c1fd3628c9,1
TERM_67b6a723,ITEM_bd1ee3502e85,0
TERM_67b6a723,ITEM_f102b667577c,0
TERM_67b6a723,ITEM_7e9202feceb5,0
TERM_67b8cb67,ITEM_04f368529d4f,1
TERM_67b8cb67,ITEM_602c0df7b98d,1
TERM_67b8cb67,ITEM_80101ba38a57,1
TERM_67b8cb67,ITEM_c0abb648733d,1
TERM_67b8cb67,ITEM_ce53c55fe61d,1
TERM_67b8cb67,ITEM_8e37115a9bbf,1
TERM_67b9c9b2,ITEM_33c502d8f80a,0
TERM_67b9c9b2,ITEM_6bab7d2ce800,0
TERM_67b9c9b2,ITEM_951e8621e8a2,0
TERM_67b9c9b2,ITEM_96a74faeefd5,0
TERM_67b9c9b2,ITEM_1ce25bb04a90,0
TERM_67b9c9b2,ITEM_bb058c11d935,0
TERM_67c3ca28,ITEM_33ce72521c6a,1
TERM_67c3ca28,ITEM_10f7930cea2c,1
TERM_67c3ca28,ITEM_45d55077a90e,1
TERM_67c3ca28,ITEM_35fb1989defc,1
TERM_67c3ca28,ITEM_e8c4d98d5634,1
TERM_67c7c6e5,ITEM_f97615679a12,1
TERM_67c7c6e5,ITEM_0a532f2c98e7,1
TERM_67c7c6e5,ITEM_1aa3beb6ce2a,1
TERM_67c7c6e5,ITEM_3f302690abd7,1
TERM_67c7c6e5,ITEM_d17bf9232f3e,1
TERM_67ca2b92,ITEM_68b053fbdad2,1
TERM_67ca2b92,ITEM_363c2c2bf3f1,1
TERM_67ca2b92,ITEM_38b5e788bcce,0
TERM_67ca2b92,ITEM_ddbc4ee5646c,1
TERM_67ca2b92,ITEM_7dc421e2df98,1
TERM_67ca2b92,ITEM_67e0f34d54b2,0
TERM_67cab0f4,ITEM_3244d93fbd72,1
TERM_67cab0f4,ITEM_6538aec2d876,0
TERM_67cab0f4,ITEM_27b522c99a99,1
TERM_67cab0f4,ITEM_1361f48d642c,1
TERM_67cab0f4,ITEM_40c77f871ea7,1
TERM_67cab0f4,ITEM_f99026e89763,1
TERM_67cb5d5e,ITEM_8d9cc4851857,1
TERM_67cb5d5e,ITEM_d83381b1eb2d,1
TERM_67cb5d5e,ITEM_d557437d0797,1
TERM_67cb5d5e,ITEM_cf1527f14ede,1
TERM_67cb5d5e,ITEM_5f90ac50553d,1
TERM_67cb5d5e,ITEM_3508397508dc,1
TERM_67ce1b8e,ITEM_c51f996dfa9c,1
TERM_67ce1b8e,ITEM_fd8e51ad2ea1,1
TERM_67ce1b8e,ITEM_643e2eb57102,1
TERM_67ce1b8e,ITEM_d6ec827125f1,1
TERM_67ce1b8e,ITEM_d0daebee3f95,1
TERM_67ce1b8e,ITEM_c2d721b2723a,1
TERM_67ded9d2,ITEM_221667675765,1
TERM_67ded9d2,ITEM_80f1732382a6,1
TERM_67ded9d2,ITEM_ea267ebca821,1
TERM_67ded9d2,ITEM_53dd6be19bd2,1
TERM_67ded9d2,ITEM_9e69c48d26a1,0
TERM_67ded9d2,ITEM_3db6dec32db3,1
TERM_67ec488d,ITEM_e9f7a8102e97,1
TERM_67ec488d,ITEM_d4026ee984f4,1
TERM_67ec488d,ITEM_9bfd1293b52e,1
TERM_67ec488d,ITEM_a76117e9b563,1
TERM_67ec488d,ITEM_9a3a786ba2c5,0
TERM_67ec488d,ITEM_91e4c140a534,1
TERM_67eec912,ITEM_eafb79e0e185,1
TERM_67eec912,ITEM_73bbf8cad6a3,1
TERM_67eec912,ITEM_822d3919c846,1
TERM_67eec912,ITEM_a99019e7199e,1
TERM_67eec912,ITEM_caf46ca8ef27,1
TERM_67eec912,ITEM_72d17ddccd96,1
TERM_67f405cf,ITEM_2dc59dc3e652,1
TERM_67f405cf,ITEM_6b0a888d18c0,1
TERM_67f405cf,ITEM_33e3d99f6275,1
TERM_67f405cf,ITEM_3ea70a552125,1
TERM_67f405cf,ITEM_787e2a317deb,1
TERM_67f405cf,ITEM_02fa047c4438,1
TERM_67f537dd,ITEM_6add5eb7546d,1
TERM_67f537dd,ITEM_ca262be7f6e5,1
TERM_67f537dd,ITEM_de5c12f29200,1
TERM_67f537dd,ITEM_74f1f229ef99,1
TERM_67f537dd,ITEM_b7648d1097e5,1
TERM_67faeb2d,ITEM_8f81b9642f73,1
TERM_67faeb2d,ITEM_862b0313ee3f,1
TERM_67faeb2d,ITEM_93a25b19cbcf,1
TERM_67faeb2d,ITEM_fe73c4d8e522,1
TERM_67faeb2d,ITEM_9c1b7596135c,1
TERM_68017d47,ITEM_ceff21cbdafd,1
TERM_68017d47,ITEM_a8ef847cc37d,1
TERM_68017d47,ITEM_ea5d8a0b31e6,1
TERM_68017d47,ITEM_09acdc66d684,1
TERM_68017d47,ITEM_1d9783f674bf,1
TERM_68017d47,ITEM_9f31db87825d,1
TERM_680732b9,ITEM_3e2a9350afe4,1
TERM_680732b9,ITEM_21da972b59e1,1
TERM_680732b9,ITEM_f300164a2467,1
TERM_680732b9,ITEM_5b6908d8ab9b,0
TERM_680732b9,ITEM_0ba76d891867,1
TERM_680732b9,ITEM_c452e4066c76,0
TERM_680795cc,ITEM_c2d2e1e5fa46,0
TERM_680795cc,ITEM_e532dc1b49ac,1
TERM_680795cc,ITEM_3dc43988162a,1
TERM_680795cc,ITEM_f2d0e9ff1999,0
TERM_680795cc,ITEM_d352b8ebb44e,1
TERM_680795cc,ITEM_3448a06140ab,1
TERM_68112703,ITEM_5f973362f683,1
TERM_68112703,ITEM_e6ac28786ac3,1
TERM_68112703,ITEM_232108964b8f,1
TERM_68112703,ITEM_9b1ca4a9eeca,1
TERM_68112703,ITEM_a12ab75532af,1
TERM_681f1f6b,ITEM_23447943c96a,1
TERM_681f1f6b,ITEM_b50121739c2d,1
TERM_681f1f6b,ITEM_dd9e2311f14e,1
TERM_681f1f6b,ITEM_ae3e578cce72,1
TERM_681f1f6b,ITEM_6f161e39deab,1
TERM_681f1f6b,ITEM_67391f049a21,0
TERM_68246772,ITEM_262f110a7adc,1
TERM_68246772,ITEM_c2a47e7c998e,1
TERM_68246772,ITEM_96b14848fd49,1
TERM_68246772,ITEM_17654a7ff718,1
TERM_68246772,ITEM_94773bceb320,0
TERM_68246772,ITEM_961eada51562,0
TERM_682db481,ITEM_d7c856003c4f,1
TERM_682db481,ITEM_0467ce344fa1,1
TERM_682db481,ITEM_16981c4a0e3c,1
TERM_682db481,ITEM_eab5d412f944,1
TERM_682db481,ITEM_188aa8b7d4da,1
TERM_682ee423,ITEM_9b29b5515ca8,1
TERM_682ee423,ITEM_a5005bb3fca8,0
TERM_682ee423,ITEM_879b4c0b98db,1
TERM_682ee423,ITEM_0a5ee28f0c61,1
TERM_682ee423,ITEM_b1978b3b8a24,0
TERM_682ee423,ITEM_33c09316060f,1
TERM_68302860,ITEM_e269c79ffab2,1
TERM_68302860,ITEM_a20cc9781b01,1
TERM_68302860,ITEM_1b0e67db7075,0
TERM_68302860,ITEM_8f5beda57ae4,0
TERM_68302860,ITEM_6b44ef687894,0
TERM_68302860,ITEM_04ce7a6fb608,0
TERM_6833c1f0,ITEM_ab16af20aba0,1
TERM_6833c1f0,ITEM_3f6e244b584d,1
TERM_6833c1f0,ITEM_442ea08e81fc,1
TERM_6833c1f0,ITEM_b72b5f9b33ca,1
TERM_6833c1f0,ITEM_05564395705c,1
TERM_6841bc1a,ITEM_3dad6f956066,0
TERM_6841bc1a,ITEM_9933aad4f39b,1
TERM_6841bc1a,ITEM_68c00685a20c,1
TERM_6841bc1a,ITEM_6f6ef09db271,1
TERM_6841bc1a,ITEM_4a54996f44a5,1
TERM_6842c98b,ITEM_d0353814c6ed,1
TERM_6842c98b,ITEM_ced395ecfe20,1
TERM_6842c98b,ITEM_4bc3ee5d5215,1
TERM_6842c98b,ITEM_24d5ed538c33,1
TERM_6842c98b,ITEM_fc010967243a,1
TERM_684754eb,ITEM_d48511d9f6cd,0
TERM_684754eb,ITEM_07c77e3f7373,0
TERM_684754eb,ITEM_658502360aa3,0
TERM_684754eb,ITEM_98ecc548fbcb,0
TERM_684754eb,ITEM_8f8ebd7e1ae4,0
TERM_684754eb,ITEM_9a3f83c6940b,1
TERM_6847d3e9,ITEM_89958410ebf9,1
TERM_6847d3e9,ITEM_3e617090d794,0
TERM_6847d3e9,ITEM_67aaf85a66c7,1
TERM_6847d3e9,ITEM_67df51f266e5,1
TERM_6847d3e9,ITEM_fbe7c2ce8eb4,0
TERM_6847d3e9,ITEM_8ff099717bd8,1
TERM_684c5cad,ITEM_23e22f1af265,1
TERM_684c5cad,ITEM_418dff33e5de,1
TERM_684c5cad,ITEM_4f4cd655451a,1
TERM_684c5cad,ITEM_04d8bc466541,1
TERM_684c5cad,ITEM_2f7bce75f76a,1
TERM_684c5cad,ITEM_998c00ade9fb,1
TERM_6857d245,ITEM_6bfb8f3d876c,1
TERM_6857d245,ITEM_a9186e3f3427,1
TERM_6857d245,ITEM_524742424322,1
TERM_6857d245,ITEM_afd7b7116e4d,1
TERM_6857d245,ITEM_f3aa796a6c47,1
TERM_6857d245,ITEM_5e6349f02226,1
TERM_686385dd,ITEM_10d0faefa9ab,1
TERM_686385dd,ITEM_f75150cc44c6,1
TERM_686385dd,ITEM_a8a7a24f51ac,1
TERM_686385dd,ITEM_8b2ce7da9df2,1
TERM_686385dd,ITEM_e850401705d2,1
TERM_686385dd,ITEM_63ae65cafaf9,1
TERM_68660e3b,ITEM_d20a383f6503,1
TERM_68660e3b,ITEM_a9f85ce2ccc8,0
TERM_68660e3b,ITEM_de156e1886c5,1
TERM_68660e3b,ITEM_79e0eb2fcc02,1
TERM_68660e3b,ITEM_b83a01565309,1
TERM_686bf295,ITEM_a62a7234571a,0
TERM_686bf295,ITEM_1372befdd44c,1
TERM_686bf295,ITEM_134652853ae5,1
TERM_686bf295,ITEM_d57c626fed3d,1
TERM_686bf295,ITEM_2eec897a298d,1
TERM_686bf295,ITEM_ca91247f2608,1
TERM_68744b0a,ITEM_6b9cba701662,1
TERM_68744b0a,ITEM_f8acad975cce,1
TERM_68744b0a,ITEM_07752183b22c,1
TERM_68744b0a,ITEM_68d6a8237ed6,1
TERM_687e3ad2,ITEM_00899476f631,1
TERM_687e3ad2,ITEM_9357ee1ae6cd,1
TERM_687e3ad2,ITEM_a118bf1ba3e6,1
TERM_687e3ad2,ITEM_419246aa63ea,1
TERM_687e3ad2,ITEM_80a9c8058999,1
TERM_687e3ad2,ITEM_f05944ae9ea1,1
TERM_6880e84d,ITEM_581b7d8213bd,0
TERM_6880e84d,ITEM_fd434ae90ba4,0
TERM_6880e84d,ITEM_0449899b4b12,1
TERM_6880e84d,ITEM_ac286c5810ee,1
TERM_6880e84d,ITEM_395bb6efdf17,1
TERM_6880e84d,ITEM_2d692a78a873,1
TERM_68861266,ITEM_8a9d73afbf01,0
TERM_68861266,ITEM_82dc5c265877,0
TERM_68861266,ITEM_88446dce7a54,0
TERM_68861266,ITEM_f962b2a13de4,0
TERM_68861266,ITEM_83a4a556fa73,0
TERM_68897f21,ITEM_573bfaaa1593,1
TERM_68897f21,ITEM_4d332f02c206,1
TERM_68897f21,ITEM_406a60ad7f27,1
TERM_68897f21,ITEM_303e46422b56,1
TERM_68897f21,ITEM_3641ef25f26d,1
TERM_68897f21,ITEM_035ddbcb32ec,1
TERM_688ad859,ITEM_cab6fa769620,1
TERM_688ad859,ITEM_287ba6ff6a2a,1
TERM_688ad859,ITEM_78ee561df764,1
TERM_688ad859,ITEM_6825083cf9b8,1
TERM_688ad859,ITEM_d08bd43d6363,1
TERM_688ad859,ITEM_0264b43554f6,0
TERM_688f405b,ITEM_4d34b1ce0568,0
TERM_688f405b,ITEM_006ac35d0ae0,1
TERM_688f405b,ITEM_c3cff62d78eb,1
TERM_688f405b,ITEM_7bd23d459bb8,1
TERM_688f405b,ITEM_2b50e3ac39d2,1
TERM_68934cee,ITEM_b2e13e3c9bc2,1
TERM_68934cee,ITEM_e05e2da9abe5,1
TERM_68934cee,ITEM_61a887a858ec,1
TERM_68934cee,ITEM_540a0205c01b,1
TERM_68934cee,ITEM_9671c0e3fc53,1
TERM_68934cee,ITEM_7a7872d9864d,1
TERM_689bc371,ITEM_b01a8317bd0b,0
TERM_689bc371,ITEM_e7b2eaf4c64d,0
TERM_689bc371,ITEM_4ce8af3ab446,0
TERM_689bc371,ITEM_67b2bbad24c4,0
TERM_689bc371,ITEM_8151b2eb505f,0
TERM_689c6022,ITEM_c0d8c54d9afe,1
TERM_689c6022,ITEM_764785f2b7f1,0
TERM_689c6022,ITEM_6bd092ae2c39,1
TERM_689c6022,ITEM_6c442574d6d6,0
TERM_68a56d70,ITEM_2c3f46a6b23b,1
TERM_68a56d70,ITEM_396d34e034f9,0
TERM_68a56d70,ITEM_ad6556204f39,1
TERM_68a56d70,ITEM_f2dc13234f9c,1
TERM_68a56d70,ITEM_001009cac226,0
TERM_68a56d70,ITEM_3ae46405bfd0,1
TERM_68ab95f8,ITEM_d395ec39ae7e,1
TERM_68ab95f8,ITEM_c73f10be5a4b,1
TERM_68ab95f8,ITEM_46f9bd572760,1
TERM_68ab95f8,ITEM_2696bd554342,1
TERM_68ab95f8,ITEM_6ef5f3bd2c13,1
TERM_68ab95f8,ITEM_974ac4ca4bae,0
TERM_68b2f730,ITEM_78302ca8a066,0
TERM_68b2f730,ITEM_08ccdc6fa303,1
TERM_68b2f730,ITEM_56d85d69884c,1
TERM_68b2f730,ITEM_0434ed51bba1,1
TERM_68b2f730,ITEM_02fc4fc2b2fc,1
TERM_68b322b7,ITEM_24f0d318a26f,1
TERM_68b322b7,ITEM_405001b4b4e4,1
TERM_68b322b7,ITEM_926ec0f35557,1
TERM_68b322b7,ITEM_e49f9ed9d75b,1
TERM_68b322b7,ITEM_e2f32584a9f0,1
TERM_68b322b7,ITEM_77b78ea5f9ac,1
TERM_68b33c6f,ITEM_d38d0574d8e7,1
TERM_68b33c6f,ITEM_ac8e5df6c52c,1
TERM_68b33c6f,ITEM_c36999f6a463,1
TERM_68b33c6f,ITEM_4c0a136c9c16,1
TERM_68b33c6f,ITEM_011627738eb4,1
TERM_68b33c6f,ITEM_bbb122298bd0,1
TERM_68b77604,ITEM_395c8ce1cdcb,1
TERM_68b77604,ITEM_96bce7e582ad,1
TERM_68b77604,ITEM_0df32c5017fb,1
TERM_68b77604,ITEM_969b3a333156,1
TERM_68b77604,ITEM_9816a2409c02,1
TERM_68b7ead2,ITEM_00ea04e3b820,1
TERM_68b7ead2,ITEM_b5642a2bdaed,1
TERM_68b7ead2,ITEM_dd095e031c7f,1
TERM_68b7ead2,ITEM_1ac72e1b45c0,1
TERM_68b7ead2,ITEM_92d64ea79a9f,1
TERM_68bb1bb0,ITEM_b2c2430bb87d,1
TERM_68bb1bb0,ITEM_b8ead7f3170f,0
TERM_68bb1bb0,ITEM_a075834c5fd6,1
TERM_68bb1bb0,ITEM_a8b003abe086,1
TERM_68bb1bb0,ITEM_6b952f3bebea,0
TERM_68bb1bb0,ITEM_f31031449546,1
TERM_68bdf105,ITEM_7fb8b2d34ed8,1
TERM_68bdf105,ITEM_13e76e5371bc,1
TERM_68bdf105,ITEM_73bc11dc67f1,1
TERM_68bdf105,ITEM_0904ddb31ad6,1
TERM_68bdf105,ITEM_279fb4671128,0
TERM_68c0afd7,ITEM_4e6efd18ac68,1
TERM_68c0afd7,ITEM_5ef7621d98a1,0
TERM_68c0afd7,ITEM_758ebf95be76,0
TERM_68c0afd7,ITEM_32ea41785f69,0
TERM_68c0afd7,ITEM_368cc399bfe4,1
TERM_68c0afd7,ITEM_fdaeb2217be4,0
TERM_68c2d117,ITEM_21daf688c772,1
TERM_68c2d117,ITEM_cc7fd686b92e,0
TERM_68c2d117,ITEM_a29c47c9f0a4,0
TERM_68c2d117,ITEM_9617b7d9e4ee,1
TERM_68c2d117,ITEM_92168c235242,1
TERM_68c2d117,ITEM_447c5f11fdef,0
TERM_68c2fbe3,ITEM_0ca3ab53d1b3,1
TERM_68c2fbe3,ITEM_dc5f62f12043,0
TERM_68c2fbe3,ITEM_6e8f71f06787,0
TERM_68c2fbe3,ITEM_8bd1b8b56e5b,0
